region	tags	indicator	Всего (сумма гр.4, 6, 8, 10, 12, 14, 16, 18, 20, 22) / 3	Число полных лет по состоянию на 1 января следующего года / моложе 25 лет / всего / 4	Число полных лет по состоянию на 1 января следующего года / моложе 25 лет / из них жен-щины / 5	Число полных лет по состоянию на 1 января следующего года / 25 - 29 / всего / 6	Число полных лет по состоянию на 1 января следующего года / 25 - 29 / из них жен-щины / 7	Число полных лет по состоянию на 1 января следующего года / 30 - 34 / всего / 8	Число полных лет по состоянию на 1 января следующего года / 30 - 34 / из них жен-щины / 9	Число полных лет по состоянию на 1 января следующего года / 35 - 39 / всего / 10	Число полных лет по состоянию на 1 января следующего года / 35 - 39 / из них жен-щины / 11	Число полных лет по состоянию на 1 января следующего года / 40 - 44 / всего / 12	Число полных лет по состоянию на 1 января следующего года / 40 - 44 / из них жен-щины / 13	Число полных лет по состоянию на 1 января следующего года / 45 - 49 / всего / 14	Число полных лет по состоянию на 1 января следующего года / 45 - 49 / из них жен-щины / 15	Число полных лет по состоянию на 1 января следующего года / 50 - 54 / всего / 16	Число полных лет по состоянию на 1 января следующего года / 50 - 54 / из них жен-щины / 17	Число полных лет по состоянию на 1 января следующего года / 55 - 59 / всего / 18	Число полных лет по состоянию на 1 января следующего года / 55 - 59 / из них жен-щины / 19	Число полных лет по состоянию на 1 января следующего года / 60 - 64 / всего / 20	Число полных лет по состоянию на 1 января следующего года / 60 - 64 / из них жен-щины / 21	Число полных лет по состоянию на 1 января следующего года / 65 и более / всего / 22	Число полных лет по состоянию на 1 января следующего года / 65 и более / из них жен-щины / 23
Хабаровский край	персонал; Государственные, Муниципальные	техники-электроники / 34	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Хабаровский край	персонал; Государственные, Муниципальные	учебно-вспомогательный персонал / 23	565.0	81.0	57.0	40.0	34.0	45.0	41.0	57.0	49.0	55.0	48.0	42.0	40.0	56.0	50.0	59.0	51.0	39.0	36.0	91.0	67.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	121.0	5.0	0.0	25.0	2.0	17.0	4.0	26.0	7.0	21.0	6.0	11.0	6.0	6.0	1.0	4.0	2.0	3.0	2.0	3.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	Из стр.01 – исследователи / 36	183.0	0.0	0.0	11.0	9.0	17.0	8.0	26.0	14.0	34.0	26.0	26.0	18.0	21.0	18.0	17.0	12.0	10.0	9.0	21.0	16.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	2635.0	175.0	129.0	243.0	172.0	292.0	215.0	341.0	246.0	378.0	277.0	372.0	281.0	286.0	214.0	199.0	129.0	193.0	137.0	156.0	68.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	административно-хозяйственный персонал / 21	242.0	28.0	24.0	28.0	25.0	40.0	36.0	48.0	44.0	34.0	33.0	23.0	19.0	27.0	23.0	8.0	7.0	5.0	5.0	1.0	1.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	ассистенты / 17	39.0	5.0	5.0	23.0	18.0	8.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	в том числе:  профессорско-преподавательский состав - всего: / 08	1002.0	7.0	5.0	64.0	45.0	104.0	68.0	113.0	74.0	175.0	123.0	164.0	120.0	117.0	91.0	92.0	56.0	73.0	45.0	93.0	33.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	16.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	4.0	1.0	3.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	217.0	1.0	0.0	8.0	5.0	23.0	18.0	34.0	25.0	45.0	26.0	46.0	29.0	32.0	20.0	9.0	5.0	9.0	5.0	10.0	6.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	в том числе: деканы факультетов / 10	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	4.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 31	11.0	0.0	0.0	4.0	0.0	1.0	1.0	2.0	1.0	2.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	директор филиала / 06	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	директора институтов / 12	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	доценты / 14	492.0	0.0	0.0	3.0	2.0	16.0	8.0	51.0	32.0	101.0	77.0	103.0	76.0	76.0	57.0	56.0	39.0	42.0	27.0	44.0	20.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	заведующие кафедрами / 11	73.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	15.0	9.0	16.0	10.0	15.0	12.0	8.0	4.0	12.0	5.0	4.0	1.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	из них профессорско-преподавательский состав,  осуществляющий образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, специалитета, магистратуры  (сумма строк 10-17) / 09	1002.0	7.0	5.0	64.0	45.0	104.0	68.0	113.0	74.0	175.0	123.0	164.0	120.0	117.0	91.0	92.0	56.0	73.0	45.0	93.0	33.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	из них:  ректор / 03	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	инженерно-технический персонал / 20	161.0	14.0	4.0	33.0	6.0	24.0	13.0	26.0	9.0	22.0	9.0	13.0	8.0	15.0	5.0	7.0	2.0	4.0	1.0	3.0	1.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	инженеры по телекоммуникациям / 30	8.0	0.0	0.0	0.0	0.0	4.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	инженеры-электроники / 29	10.0	0.0	0.0	6.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	иные педагогические работники / 18	31.0	7.0	3.0	2.0	2.0	2.0	2.0	2.0	1.0	3.0	3.0	6.0	5.0	6.0	6.0	2.0	2.0	1.0	1.0	0.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	научные работники / 19	53.0	0.0	0.0	8.0	6.0	11.0	5.0	6.0	2.0	4.0	2.0	4.0	0.0	2.0	2.0	5.0	2.0	2.0	1.0	11.0	5.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	обслуживающий персонал / 24	256.0	8.0	2.0	3.0	0.0	8.0	2.0	23.0	10.0	21.0	11.0	29.0	18.0	37.0	19.0	44.0	26.0	57.0	41.0	26.0	13.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	педагогические работники - всего (сумма строк 08,18): / 07	1033.0	14.0	8.0	66.0	47.0	106.0	70.0	115.0	75.0	178.0	126.0	170.0	125.0	123.0	97.0	94.0	58.0	74.0	46.0	93.0	33.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	президент / 04	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	преподаватели / 16	66.0	2.0	0.0	18.0	10.0	26.0	20.0	11.0	9.0	4.0	3.0	1.0	1.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	производственный персонал / 22	6.0	2.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	проректоры / 05	27.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	7.0	2.0	10.0	4.0	5.0	4.0	2.0	0.0	1.0	0.0	1.0	1.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	профессора / 13	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	8.0	4.0	9.0	8.0	18.0	6.0	7.0	4.0	39.0	9.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации: разработчики и аналитики программного обеспечения  и приложений / 27	38.0	5.0	0.0	8.0	0.0	6.0	1.0	8.0	1.0	7.0	2.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 28	23.0	0.0	0.0	4.0	2.0	1.0	0.0	2.0	1.0	3.0	1.0	3.0	2.0	1.0	1.0	3.0	2.0	3.0	2.0	3.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке  пользователей ИКТ / 32	13.0	0.0	0.0	2.0	0.0	3.0	0.0	5.0	3.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и радиовещанию / 33	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	старшие преподаватели / 15	231.0	0.0	0.0	20.0	15.0	54.0	32.0	45.0	33.0	45.0	31.0	32.0	26.0	12.0	11.0	7.0	7.0	12.0	9.0	4.0	2.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	техники-электроники / 34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ханты-Мансийский автономный округ	персонал; Государственные, Муниципальные	учебно-вспомогательный персонал / 23	667.0	108.0	91.0	95.0	82.0	79.0	70.0	89.0	81.0	73.0	69.0	87.0	82.0	50.0	48.0	32.0	29.0	42.0	38.0	12.0	9.0
Челябинская область	персонал; Государственные, Муниципальные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	272.0	42.0	10.0	37.0	15.0	37.0	6.0	38.0	14.0	38.0	10.0	20.0	5.0	15.0	9.0	10.0	5.0	20.0	8.0	15.0	9.0
Челябинская область	персонал; Государственные, Муниципальные	Из стр.01 – исследователи / 36	481.0	6.0	2.0	42.0	15.0	72.0	24.0	79.0	30.0	66.0	35.0	52.0	31.0	36.0	21.0	28.0	15.0	33.0	16.0	67.0	25.0
Челябинская область	персонал; Государственные, Муниципальные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	10925.0	565.0	341.0	670.0	434.0	781.0	476.0	1105.0	750.0	1310.0	971.0	1341.0	1004.0	1206.0	890.0	1173.0	810.0	1151.0	762.0	1623.0	882.0
Челябинская область	персонал; Государственные, Муниципальные	административно-хозяйственный персонал / 21	1239.0	61.0	46.0	106.0	81.0	127.0	98.0	168.0	139.0	182.0	155.0	163.0	137.0	144.0	116.0	124.0	106.0	93.0	70.0	71.0	47.0
Челябинская область	персонал; Государственные, Муниципальные	ассистенты / 17	116.0	3.0	2.0	38.0	24.0	25.0	11.0	17.0	15.0	14.0	10.0	4.0	3.0	2.0	2.0	9.0	6.0	3.0	2.0	1.0	1.0
Челябинская область	персонал; Государственные, Муниципальные	в том числе:  профессорско-преподавательский состав - всего: / 08	3888.0	16.0	11.0	131.0	81.0	261.0	147.0	441.0	283.0	601.0	426.0	588.0	428.0	439.0	321.0	355.0	237.0	378.0	215.0	678.0	259.0
Челябинская область	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	38.0	0.0	0.0	1.0	0.0	4.0	0.0	10.0	1.0	5.0	1.0	6.0	1.0	6.0	2.0	1.0	1.0	2.0	1.0	3.0	1.0
Челябинская область	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	516.0	2.0	2.0	17.0	8.0	39.0	18.0	64.0	36.0	71.0	47.0	82.0	58.0	73.0	53.0	62.0	36.0	62.0	39.0	44.0	22.0
Челябинская область	персонал; Государственные, Муниципальные	в том числе: деканы факультетов / 10	42.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	5.0	4.0	12.0	8.0	6.0	2.0	3.0	2.0	3.0	0.0	10.0	5.0
Челябинская область	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 31	13.0	2.0	2.0	4.0	4.0	2.0	2.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
Челябинская область	персонал; Государственные, Муниципальные	директор филиала / 06	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0
Челябинская область	персонал; Государственные, Муниципальные	директора институтов / 12	26.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	4.0	1.0	6.0	3.0	3.0	3.0	4.0	2.0	1.0	1.0	4.0	2.0
Челябинская область	персонал; Государственные, Муниципальные	доценты / 14	2074.0	0.0	0.0	5.0	3.0	87.0	46.0	249.0	151.0	389.0	272.0	376.0	285.0	267.0	204.0	188.0	140.0	215.0	131.0	298.0	122.0
Челябинская область	персонал; Государственные, Муниципальные	заведующие кафедрами / 11	293.0	0.0	0.0	0.0	0.0	2.0	0.0	21.0	8.0	36.0	18.0	52.0	29.0	48.0	28.0	30.0	18.0	34.0	19.0	70.0	26.0
Челябинская область	персонал; Государственные, Муниципальные	из них профессорско-преподавательский состав,  осуществляющий образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, специалитета, магистратуры  (сумма строк 10-17) / 09	3852.0	16.0	11.0	130.0	80.0	257.0	143.0	440.0	282.0	596.0	422.0	582.0	425.0	437.0	319.0	350.0	235.0	369.0	212.0	675.0	256.0
Челябинская область	персонал; Государственные, Муниципальные	из них:  ректор / 03	10.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0
Челябинская область	персонал; Государственные, Муниципальные	инженерно-технический персонал / 20	286.0	29.0	9.0	41.0	18.0	33.0	9.0	36.0	18.0	33.0	11.0	23.0	7.0	23.0	12.0	16.0	4.0	22.0	9.0	30.0	15.0
Челябинская область	персонал; Государственные, Муниципальные	инженеры по телекоммуникациям / 30	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Государственные, Муниципальные	инженеры-электроники / 29	26.0	1.0	0.0	2.0	0.0	4.0	1.0	4.0	0.0	5.0	0.0	4.0	1.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0
Челябинская область	персонал; Государственные, Муниципальные	иные педагогические работники / 18	50.0	6.0	6.0	7.0	5.0	1.0	1.0	2.0	0.0	3.0	1.0	9.0	6.0	6.0	5.0	7.0	7.0	4.0	4.0	5.0	3.0
Челябинская область	персонал; Государственные, Муниципальные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 35	12.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
Челябинская область	персонал; Государственные, Муниципальные	научные работники / 19	311.0	40.0	10.0	43.0	16.0	53.0	18.0	49.0	17.0	23.0	15.0	16.0	7.0	19.0	9.0	8.0	5.0	13.0	5.0	47.0	13.0
Челябинская область	персонал; Государственные, Муниципальные	обслуживающий персонал / 24	2669.0	93.0	57.0	107.0	81.0	128.0	79.0	183.0	120.0	216.0	158.0	276.0	205.0	320.0	212.0	407.0	261.0	443.0	322.0	496.0	374.0
Челябинская область	персонал; Государственные, Муниципальные	педагогические работники - всего (сумма строк 08,18): / 07	3938.0	22.0	17.0	138.0	86.0	262.0	148.0	443.0	283.0	604.0	427.0	597.0	434.0	445.0	326.0	362.0	244.0	382.0	219.0	683.0	262.0
Челябинская область	персонал; Государственные, Муниципальные	президент / 04	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
Челябинская область	персонал; Государственные, Муниципальные	преподаватели / 16	140.0	13.0	9.0	44.0	28.0	28.0	17.0	18.0	15.0	9.0	9.0	7.0	4.0	5.0	2.0	8.0	2.0	3.0	0.0	5.0	3.0
Челябинская область	персонал; Государственные, Муниципальные	производственный персонал / 22	39.0	2.0	1.0	1.0	0.0	2.0	1.0	2.0	2.0	5.0	4.0	5.0	3.0	7.0	5.0	6.0	3.0	7.0	4.0	2.0	1.0
Челябинская область	персонал; Государственные, Муниципальные	проректоры / 05	39.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	1.0	5.0	1.0	8.0	5.0	4.0	2.0	6.0	1.0	9.0	6.0	1.0	0.0
Челябинская область	персонал; Государственные, Муниципальные	профессора / 13	470.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	2.0	23.0	12.0	36.0	26.0	37.0	27.0	56.0	28.0	63.0	33.0	247.0	78.0
Челябинская область	персонал; Государственные, Муниципальные	специалисты высшего уровня квалификации: разработчики и аналитики программного обеспечения  и приложений / 27	74.0	19.0	5.0	19.0	9.0	5.0	1.0	12.0	11.0	7.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	4.0	1.0	5.0	4.0
Челябинская область	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 28	45.0	3.0	1.0	3.0	1.0	12.0	2.0	4.0	1.0	8.0	3.0	1.0	1.0	3.0	2.0	4.0	3.0	4.0	3.0	3.0	3.0
Челябинская область	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке  пользователей ИКТ / 32	39.0	9.0	0.0	5.0	1.0	2.0	0.0	4.0	1.0	8.0	4.0	2.0	0.0	4.0	4.0	1.0	0.0	2.0	1.0	2.0	1.0
Челябинская область	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и радиовещанию / 33	18.0	6.0	2.0	2.0	0.0	4.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0
Челябинская область	персонал; Государственные, Муниципальные	старшие преподаватели / 15	691.0	0.0	0.0	43.0	25.0	113.0	69.0	122.0	87.0	116.0	96.0	89.0	67.0	69.0	51.0	52.0	37.0	47.0	26.0	40.0	19.0
Челябинская область	персонал; Государственные, Муниципальные	техники-электроники / 34	5.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Государственные, Муниципальные	учебно-вспомогательный персонал / 23	1927.0	316.0	199.0	217.0	144.0	137.0	105.0	160.0	135.0	176.0	154.0	179.0	153.0	175.0	157.0	188.0	151.0	129.0	94.0	250.0	148.0
Челябинская область	персонал; Частные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	11.0	0.0	0.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Челябинская область	персонал; Частные	Из стр.01 – исследователи / 36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	368.0	15.0	14.0	13.0	10.0	22.0	15.0	46.0	32.0	46.0	38.0	60.0	49.0	48.0	41.0	30.0	20.0	47.0	25.0	41.0	18.0
Челябинская область	персонал; Частные	административно-хозяйственный персонал / 21	56.0	5.0	5.0	1.0	1.0	4.0	4.0	5.0	5.0	9.0	8.0	9.0	8.0	9.0	9.0	4.0	4.0	7.0	7.0	3.0	3.0
Челябинская область	персонал; Частные	ассистенты / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	в том числе:  профессорско-преподавательский состав - всего: / 08	137.0	1.0	0.0	3.0	2.0	6.0	3.0	19.0	12.0	25.0	19.0	26.0	20.0	19.0	18.0	11.0	9.0	13.0	6.0	14.0	6.0
Челябинская область	персонал; Частные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	в том числе:  руководящий персонал - всего / 02	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	4.0	2.0	1.0	1.0	3.0	0.0	2.0	1.0
Челябинская область	персонал; Частные	в том числе: деканы факультетов / 10	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	графические и мультимедийные дизайнеры / 31	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	директор филиала / 06	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
Челябинская область	персонал; Частные	директора институтов / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	доценты / 14	88.0	0.0	0.0	0.0	0.0	1.0	1.0	14.0	9.0	16.0	13.0	17.0	13.0	10.0	10.0	9.0	7.0	11.0	6.0	10.0	5.0
Челябинская область	персонал; Частные	заведующие кафедрами / 11	13.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	2.0	3.0	2.0	4.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0
Челябинская область	персонал; Частные	из них профессорско-преподавательский состав,  осуществляющий образовательную деятельность  по образовательным программам высшего образования -  программам бакалавриата, специалитета, магистратуры  (сумма строк 10-17) / 09	137.0	1.0	0.0	3.0	2.0	6.0	3.0	19.0	12.0	25.0	19.0	26.0	20.0	19.0	18.0	11.0	9.0	13.0	6.0	14.0	6.0
Челябинская область	персонал; Частные	из них:  ректор / 03	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	инженерно-технический персонал / 20	17.0	0.0	0.0	1.0	0.0	3.0	1.0	4.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0
Челябинская область	персонал; Частные	инженеры по телекоммуникациям / 30	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	инженеры-электроники / 29	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	иные педагогические работники / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	научные работники / 19	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	обслуживающий персонал / 24	60.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	1.0	0.0	8.0	8.0	6.0	3.0	9.0	1.0	17.0	7.0	16.0	6.0
Челябинская область	персонал; Частные	педагогические работники - всего (сумма строк 08,18): / 07	137.0	1.0	0.0	3.0	2.0	6.0	3.0	19.0	12.0	25.0	19.0	26.0	20.0	19.0	18.0	11.0	9.0	13.0	6.0	14.0	6.0
Челябинская область	персонал; Частные	президент / 04	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Челябинская область	персонал; Частные	преподаватели / 16	7.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	производственный персонал / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	проректоры / 05	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	4.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0
Челябинская область	персонал; Частные	профессора / 13	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	1.0	2.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0
